#separator:Tab
#html:true
#tags column:5
#columns:Id	Front	Back	Source	Tags
7f2c5cadfa1b	Webpack 和 Vite 的区别（必背）	<p><strong>构建方式不同</strong></p><ol><li><code>Webpack</code> 是一个传统的打包工具，它将应用程序的源代码打包成一个或多个捆绑文件，包括所有的依赖关系。</li><li><code>Vite</code> 则是一个基于现代浏览器原生<code>ESM</code>模块支持的构建工具，它不需要打包整个应用程序，而是按需编译和加载模块，减少了构建和重载的时间。</li></ol><p><strong>热更新机制不同</strong></p><ol><li><code>Webpack</code>项目中，每次修改文件，都会对整个项目重新进行打包，这对大项目来说，是非常不友好的。虽然<code>webpack</code>现在有了缓存机制，但还是无法从根本上解决这个问题。</li><li><code>Vite</code>项目中，监听到文件变更后，会用<code>websocket</code>通知浏览器，重新发起新的请求，只对该模块进行重新编译，然后进行替换。</li></ol><ul><li>并且基于<code>es module</code>的特性，<code>vite</code>利用浏览器的缓存策略，针对源码模块（我们自己写的代码）做了协商缓存处理，针对依赖模块（第三方库）做了强缓存处理，这样我们项目的访问的速度也就更快了。</li></ul><p><strong>打包方式不同</strong></p><ul><li><code>Vite</code>在开发环境下不会进行传统的打包，而是将依赖项进行按需编译，并生成原生ES模块的文件。这意味着在生产环境中，<code>Vite</code>会生成基于<code>Rollup</code>的优化打包结果，利用ES模块的特性进行代码拆分和优化</li><li><code>Webpack</code>会将所有依赖项打包成一个或多个捆绑包，包含了所有需要的资源，如JavaScript、CSS、图片等。</li></ul><p><strong>生态系统不同</strong></p><ul><li><code>Webpack</code> 有一个庞大的生态系统和丰富的插件支持，可以处理各种场景和需求。</li><li><code>Vite</code> 相对较新，生态系统相对较小，但它仍然受到了很多开发者的欢迎，并且在不断发展壮大。</li></ul>	工程化.md / 现代构建工具对比 / Webpack 和 Vite 的区别（必背）	baguwen 前端 八股 工程化 Webpack 构建 工程化 现代构建工具对比
68de8e9ca10e	vite有什么缺陷，开发和生产，有什么解决方案	<p>Vite作为现代前端构建工具，虽然以快速启动和热更新著称，但在开发和生产环境中仍存在一些缺陷，以下是具体分析及对应的解决方案：</p><ul><li>一、开发环境缺陷及解决方案*</li></ul><p>生态成熟度不足\ Vite的插件生态相比Webpack还不够成熟，某些复杂场景可能缺乏现成解决方案5。\ 解决方案：可尝试结合Rollup插件或自行开发插件，或暂时切换至Webpack处理特定需求。</p><p>依赖预构建的局限性\ 虽然依赖预构建（基于esbuild）提升了速度，但对某些特殊类型依赖（如CJS/UMD）的支持可能不完善。\ 解决方案：通过<code>optimizeDeps</code>配置手动指定需要预构建的依赖项。</p><p>安全漏洞风险\ 如CVE-2025-30208等漏洞表明，Vite在处理特定查询参数时可能存在安全风险67。\ 解决方案：及时升级至修复版本，或通过过滤敏感请求参数缓解风险。</p><ul><li>二、生产环境缺陷及解决方案*</li></ul><p>构建性能与生态权衡\ Vite生产环境默认使用Rollup打包，其生态和优化能力弱于Webpack，尤其在大型项目中4。\ 解决方案：</p><p>使用Rolldown（Rust实现的Rollup替代品）提升构建效率；</p><p>或手动配置Webpack作为生产打包工具4。</p><p>代码分割优化不足\ Vite的默认配置在代码分割和懒加载方面灵活性较低。\ 解决方案：通过Rollup的<code>manualChunks</code>或动态导入（<code>import()</code>）自定义分割策略。</p><p>兼容性依赖处理\ 对旧版浏览器的ESM支持有限，需额外转译35。\ 解决方案：结合<code>@vitejs/plugin-legacy</code>生成兼容包。</p>	工程化.md / 现代构建工具对比 / vite有什么缺陷，开发和生产，有什么解决方案	baguwen 前端 八股 工程化 Webpack 构建 工程化 现代构建工具对比
9a40b0c0c0c5	vite官方正在解决这个问题，怎么做的	<p>Vite官方针对开发环境和生产环境的差异问题，通过引入新的实验性环境API和持续优化构建流程来解决这些问题</p><p>在开发环境中，Vite利用原生ES模块加载和esbuild实现快速编译，但在生产环境中，它通过Rollup进行代码优化和打包<strong>23</strong>。为了弥合两者之间的差距，Vite团队正在通过新的实验性API逐步改进，例如优化依赖预构建和模块解析逻辑，以确保开发体验和生产构建的一致性</p><p>此外，Vite 6的发布标志着其向现代化前端基础设施的演进，团队正在通过生态系统的反馈来调整这些新API的适用性，从而解决开发与生产环境之间的差异问题。</p>	工程化.md / 现代构建工具对比 / vite官方正在解决这个问题，怎么做的	baguwen 前端 八股 工程化 Webpack 构建 工程化 现代构建工具对比
f381edcc7beb	除了webpack和vite还有什么打包技术（选背）	<ol><li>Rollup\</li></ol><p>Rollup 是一款专注于 JavaScript 模块打包的工具，特别适合库和框架的开发。它以 ES 模块为核心，支持 Tree-shaking，能够有效去除未使用的代码，生成更优化的输出。然而，Rollup 的配置相对复杂，且对大型应用的优化不如 Webpack 和 Vite3。</p><ol><li>Parcel\</li></ol><p>Parcel 是一款零配置的打包工具，开箱即用，适合快速原型开发和小型项目。它通过多核处理和缓存机制提升构建速度，但对复杂场景的支持有限，插件生态也相对较弱3。</p><ol><li>Turbopack\</li></ol><p>Turbopack 是由 Rust 编写的新一代打包工具，由 Webpack 团队开发。它号称比 Webpack 快 700 倍，支持增量编译和更快的 HMR（热模块替换）。目前仍处于实验阶段，但潜力巨大。</p><ol><li>Esbuild\</li></ol><p>Esbuild 是一款极快的 JavaScript 打包工具，使用 Go 语言编写，重点提升构建速度。它支持 TypeScript、JSX 和 CSS 预处理器，但插件生态和功能丰富度不如 Webpack 和 Vite。</p>	工程化.md / 现代构建工具对比 / 除了webpack和vite还有什么打包技术（选背）	baguwen 前端 八股 工程化 Webpack 构建 工程化 现代构建工具对比
bad0fe60892b	require 的原理？	<p>有一个全局对象 <code>{}</code>，初始情况下是空的。</p><p>当你<code>require</code>某个文件时，就将这个文件拿出来执行。</p><p>如果这个文件里面存在 <code>module.exports</code>，当运行到这行代码时将 <code>module.exports</code> 的值加入这个对象，键为对应的文件名。</p><p>当你再次 <code>require</code> 某个文件时，如果这个对象里面有对应的值，就直接返回给你。</p><p>如果没有就重复前面的步骤，执行目标文件，然后将它的 <code>module.exports</code> 加入这个全局对象，并返回给调用者。</p><p>这个全局对象其实就是我们经常听说的缓存。</p>	工程化.md / 模块化与包管理 / require 的原理？	baguwen 前端 八股 工程化 Webpack 构建 工程化 模块化与包管理
eb760cde75ff	npm和pnpm（必背）	<p>npm 和 pnpm 都是 JavaScript 生态中流行的包管理工具，它们在依赖管理、性能和安全等方面有显著区别。下面我将结合你的项目背景，为你梳理它们的核心差异。</p><p>| <strong>特性维度</strong> | <strong>npm</strong> | <strong>pnpm</strong> |<br>| :--- | :--- | :--- |<br>| <strong>依赖存储机制</strong> | 扁平化 <code>node_modules</code>，依赖可能重复安装 | <strong>全局存储 + 硬链接</strong>，所有依赖仅存储一份，通过链接引用 |<br>| <strong>安装速度</strong> | 相对较慢，尤其大型项目 | <strong>更快</strong>，尤其后续安装和 Monorepo 场景 |<br>| <strong>磁盘空间效率</strong> | 较低，每个项目独立存储依赖 | <strong>极高</strong>，多个项目共享全局存储，节省空间 |<br>| <strong>node\_modules结构</strong> | 扁平化，易产生“幽灵依赖” | <strong>严格隔离</strong>，符号链接结构，避免非法访问 |<br>| <strong>安全性</strong> | 依赖提升可能导致版本冲突 | <strong>依赖隔离</strong>更严格，减少冲突风险 |<br>| <strong>Monorepo支持</strong> | 需配合 Lerna 等工具 | <strong>原生支持</strong> Workspaces |<br>| <strong>常用命令示例</strong> | <code>npm install</code>, <code>npm run script</code> | <code>pnpm add</code>, <code>pnpm</code>(可省略 <code>run</code>) |</p><p>##### 依赖管理机制</p><p><em><strong>npm</strong> 采用<strong>扁平化的依赖树结构</strong>。从 npm@3 开始，所有依赖（包括子依赖）会尽量被提升到项目 <code>node_modules</code>的根目录。这可能导致“幽灵依赖”（即项目代码可以引用到 <code>package.json</code>中未声明的包）和依赖分身（同一个包的不同版本冲突）<br></em><strong>pnpm</strong> 则采用<strong>内容寻址存储（Content-addressable storage）和硬链接（Hard links）</strong>。所有依赖包都被存储在全局的 <code>~/.pnpm-store</code>中。每个项目中的 <code>node_modules</code>里的文件都是指向全局存储的<strong>硬链接</strong>，这意味着磁盘上相同的依赖文件只存在一份物理拷贝。同时，pnpm 通过<strong>符号链接（Symbolic links）</strong> 来构建严格的依赖树，确保每个包只能访问其自身声明的依赖，从根本上避免了“幽灵依赖”和版本冲突问题</p><p>##### 性能与磁盘空间</p><p><em><strong>安装速度与磁盘空间</strong>：pnpm 在<strong>性能</strong>和<strong>磁盘空间利用</strong>上优势明显。由于其全局存储和硬链接机制，当多个项目使用相同的依赖时，pnpm 无需重复下载和存储，因此<strong>安装速度更快</strong>（尤其在冷安装和增量安装时），并能<strong>显著节省磁盘空间</strong>（节省可达50%以上甚至80%）npm 每个项目都会独立存储依赖的完整副本，因此磁盘占用更高，安装速度也相对较慢。<br></em><strong>网络流量</strong>：pnpm 的全局缓存机制允许在不同的项目间共享依赖，减少了重复下载，从而降低了网络流量消耗</p><p>##### node\_modules 结构与安全性</p><p><em><strong>npm</strong> 的扁平化 <code>node_modules</code>结构虽然简化了路径，但破坏了依赖树的完整性，可能导致项目意外地访问到未在 <code>package.json</code>中声明的包（即“幽灵依赖”）。这会给项目带来潜在的风险，因为某个未声明的依赖版本可能会在你不知情的情况下发生变更或丢失，导致构建失败或运行时错误<br></em><strong>pnpm</strong> 的 <code>node_modules</code>结构是<strong>严格且非扁平化</strong>的。你只能访问到在 <code>package.json</code>中明确声明的直接依赖。所有间接依赖都被安全地符号链接到 <code>.pnpm</code>目录下的指定位置。这种设计提供了更好的<strong>依赖隔离性</strong>，确保了项目的稳定性和可重现性</p><p>##### 功能与命令</p><p><em><strong>Monorepo 支持</strong>：pnpm 提供<strong>原生且功能强大的 Workspaces 支持</strong>，通过 <code>pnpm-workspace.yaml</code>文件进行配置，能高效地管理多个子包之间的依赖关系，非常适合你的智能表单工作流系统这类可能存在的复杂项目结构；npm 虽然也从 v7 开始支持 workspaces，但功能相对基础，复杂场景下通常需要配合 Lerna 等工具使用。<br></em><strong>命令差异</strong>：两者常用命令相似，但 pnpm 的命令更简洁一些，例如运行脚本时可以省略 <code>run</code>直接使用 <code>pnpm &lt;script-name&gt;</code>；pnpm 也提供了与 <code>npx</code>等效的 <code>pnpm dlx</code>命令来临时执行包<strong>7</strong>。</p><p>##### 如何选择</p><p>选择 npm 还是 pnpm，可以根据你的具体场景来决定</p><p><strong>选择 pnpm 的情况</strong>：</p><ul><li>项目规模较大、依赖复杂。</li></ul><p>*<strong>Monorepo</strong> 项目结构。</p><ul><li>需要<strong>节省磁盘空间</strong>和<strong>提升安装速度</strong>（CI/CD环境尤其受益）。</li><li>追求更<strong>严格的依赖管理</strong>和<strong>安全性</strong>，希望避免“幽灵依赖”。</li></ul><p><strong>选择 npm 的情况</strong>：</p><ul><li>小型项目或个人学习，兼容性优先。</li><li>项目依赖某些<strong>老旧工具或插件</strong>，这些工具可能依赖 npm 特定的扁平化 <code>node_modules</code>结构。</li><li>团队工具链尚未适配 pnpm，对<strong>稳定性有极高要求</strong>。</li></ul><p>##### 迁移建议</p><p>如果你考虑将现有项目从 npm 迁移到 pnpm，通常很简单</p><ol><li>删除项目原有的 <code>node_modules</code>目录和 <code>package-lock.json</code>文件。</li><li>在项目根目录运行 <code>pnpm import</code>命令（如果原有锁文件存在，此命令可帮助转换）。</li><li>运行 <code>pnpm install</code>安装依赖。</li></ol><p><strong>注意</strong>：迁移后，pnpm 严格的依赖结构可能会暴露出之前因“幽灵依赖”而隐藏的问题，需要检查并修复。</p>	工程化.md / 模块化与包管理 / npm和pnpm（必背）	baguwen 前端 八股 工程化 Webpack 构建 工程化 模块化与包管理
633b5a32019d	monorepo管理，用pnpm或nx的好处，项目结构怎样，如何管理多个包间依赖	<p><strong>Monorepo（单一代码仓库）是一种软件开发策略，将多个相关项目（包/模块）存储在同一个代码仓库中。与传统的多仓库（Multi-repo）相比，它具有以下核心优势：  </strong></p><p>原子提交：跨包修改可单次提交，避免版本不一致</p><p>依赖提升：公共依赖只需安装一次，节省磁盘空间</p><p>统一工具链：共享 ESLint、Prettier、测试配置</p><p>即时代码共享：无需发布即可引用其他包代码</p><p>全局重构：IDE 支持跨包重构，保证接口一致性</p><p><strong>关键设计原则</strong></p><p>1分层架构：</p><p>顶层：全局配置（ESLint、Jest、TypeScript）</p><p>中间层：共享库（UI组件、工具函数）</p><p>应用层：具体业务应用</p><p>2依赖流向控制：</p><p>apps/web-app → libs/shared-ui → libs/utils</p><p>apps/mobile-app → libs/shared-ui</p><p>api-server → libs/database</p><p>3入口隔离：</p><p>每个包有独立 package.json 和构建配置</p><p>根目录管理全局依赖和脚本</p>	工程化.md / 模块化与包管理 / monorepo管理，用pnpm或nx的好处，项目结构怎样，如何管理多个包间依赖	baguwen 前端 八股 工程化 Webpack 构建 工程化 模块化与包管理
1e01771fcf4b	前端工程化怎么考虑代码复用问题（选看）	<p>| <strong>工程化领域</strong> | <strong>核心目标</strong> | <strong>关键实践与工具</strong> |<br>| :--- | :--- | :--- |<br>| <strong>模块化 (Modularity)</strong> | 将代码拆分为独立、可复用的单元 | ES Modules (ESM), CommonJS |<br>| <strong>组件化 (Componentization)</strong> | 将UI拆分为独立、可复用的组件 | React, Vue, Angular 组件; Web Components |<br>| <strong>自动化 (Automation)</strong> | 让工具自动处理重复、繁琐的开发任务 | Webpack, Vite, Gulp; Babel; ESLint, Prettier; Jest, Mocha; GitHub Actions |<br>| <strong>规范化 (Standardization)</strong> | 统一团队编码风格、项目结构和开发流程 | ESLint, Prettier; 目录结构规范; Git工作流 (如Git Flow); 语义化版本  |</p>	工程化.md / 模块化与包管理 / 前端工程化怎么考虑代码复用问题（选看）	baguwen 前端 八股 工程化 Webpack 构建 工程化 模块化与包管理
cec67873c7e1	CJS和ESM	<p>| <strong>特性维度</strong> | <strong>CommonJS (CJS)</strong> | <strong>ES Module (ESM)</strong> |<br>| :--- | :--- | :--- |<br>| <strong>语法</strong> | <code>require()</code>和 <code>module.exports</code> | <code>import</code>和 <code>export</code> |<br>| <strong>加载/解析时机</strong> | <strong>运行时</strong> 动态加载 | <strong>编译时</strong> 静态分析 |<br>| <strong>值传递</strong> | <strong>值的拷贝</strong> | <strong>值的引用</strong>（实时绑定） |<br>| <strong>加载方式</strong> | <strong>同步</strong>加载 | <strong>异步</strong>加载 |<br>| <strong>顶层 </strong><code>this</code> | 指向当前模块 | <code>undefined</code>（严格模式默认启用） |<br>| <strong>浏览器支持</strong> | 原生不支持，需打包工具转换 | <strong>现代浏览器原生支持</strong> |<br>| <strong>Node.js支持</strong> | <strong>默认模块系统</strong> | 需配置（如 <code>"type": "module"</code>或 <code>.mjs</code>后缀） |<br>| <strong>适用场景</strong> | 传统Node.js环境、服务器端 | 现代浏览器、全栈应用、新Node.js项目 |</p>	工程化.md / 模块化与包管理 / CJS和ESM	baguwen 前端 八股 工程化 Webpack 构建 工程化 模块化与包管理
f5b25da1bb9a	ESmodule和CommonJS有什么区别（必背）	<ol><li><strong>用法不同：</strong></li></ol><ul><li>ES module是原生支持的 Javascript 模块系统，使用import/export 关键字实现模块的导入和导出。</li><li>而 CommonJs 是 Node 最早引入的模块化方案，采用 require 和 module.exports 实现模块的导入和导出</li></ul><ol><li><strong>加载方式不同：</strong></li></ol><ul><li>编译时加载: ES module 模块不是对象，而是通过 export 命令显式指定输出的代码，import时采用静态命令的形式。即在import时可以指定加载某个输出值，而不是加载整个模块，这种加载称为“编译时加载”。</li><li>运行时加载: CommonJS 模块就是对象；即在输入时是先加载整个模块，生成一个对象，然后再从这个对象上面读取方法，这种加载称为“运行时加载”。</li></ul><ol><li><strong>导入和导出特性不同：</strong></li></ol><ul><li>ES module支持 异步导入，动态导入和命名导入等特性，可以根据需要动态导入导出，模块里面的变量绑定其所在的模块。</li><li>而 CommonJs 只支持同步导入导出。</li></ul><ol><li><strong>循环依赖处理方式不同：</strong></li></ol><ul><li>ES module 采用在编译阶段解决并处理</li><li>而 CommonJS 只能在运行时抛出错误</li></ul><ol><li><strong>兼容性不同</strong></li></ol><ul><li>ESmodule 需要在支持ES6的浏览器或者Nodejs的版本才能使用，</li><li>而 CommonJS 的兼容性会更好</li></ul><ol><li><strong>ES6 模块输出的是值的引用，CommonJS 模块输出的是一个值的拷贝</strong></li></ol><ul><li>ES6 模块的运行机制与 CommonJS 不一样。JS 引擎对脚本静态分析的时候，遇到模块加载命令import，就会生成一个只读引用。等到脚本真正执行时，再根据这个只读引用，到被加载的那个模块里面去取值。原始值变了，import加载的值也会跟着变。<strong>因此，ES6 模块是动态引用，并且不会缓存值，模块里面的变量绑定其所在的模块。</strong></li><li>CommonJS 模块输出的是值的<strong>拷贝</strong>(<strong>浅拷贝</strong>)，也就是说，输出一个值，模块内部的变化影响不到这个值。</li></ul><p><strong>模块加载机制</strong></p><p>存在一个全局对象<code>{}</code>，初始情况下是空的</p><p>当<code>require</code>某个文件时，就将这个文件拿出来执行</p><p>如果这个文件里面存在<code>module.exports</code></p><p>当运行到这行代码时将<code>module.exports</code>的值加入这个对象，键为对应的文件名</p><p>最终这个对象就长这样：</p><pre><code class="language-javascript">{&#10;  "a.js": "hello world",&#10;  "b.js": function add(){},&#10;  "c.js": 2,&#10;  "d.js": { num: 2 }&#10;}&#10;</code></pre><p>当你再次<code>require</code>某个文件时，如果这个对象里面有对应的值，就直接返回给你</p><p>如果没有就重复前面的步骤，执行目标文件，然后将它的<code>module.exports</code>加入这个全局对象</p><p>并返回给调用者。这个全局对象其实就是我们经常听说的缓存。</p>	工程化.md / 模块化与包管理 / ESmodule和CommonJS有什么区别（必背）	baguwen 前端 八股 工程化 Webpack 构建 工程化 模块化与包管理
712fdca55ef4	打包后的JS脚本长什么样子？	<p>打包工具 用于将JavaScript应用的多个文件和模块合并成一个或几个捆绑文件，以便在浏览器中使用。在打包过程中，每个模块被封装在一个函数中，以保持其作用域独立，防止全局变量污染。</p><p>构建工具生成的代码中包含一个模拟的<code>require</code>函数（例如\_<code>_webpack_require__</code>），负责解析依赖和加载模块。</p><p>此外，为了提高加载速度和效率，构建工具会对代码进行压缩，包括移除多余的空格、换行和注释，以及缩短变量名。</p><p>模块间的依赖关系得到妥善处理，确保按正确顺序执行。</p><p>最终，打包后的JS脚本会包含所有必要的模块和引导代码，使得即使是复杂的前端应用也能以单个文件或少量文件的形式部署在Web服务器上。</p><p>这极大地简化了部署过程，并能提升用户访问应用时的性能。\</p>	工程化.md / 模块化与包管理 / 打包后的JS脚本长什么样子？	baguwen 前端 八股 工程化 Webpack 构建 工程化 模块化与包管理
0c819881368b	前端打包的作用是什么	<p><strong>一、前端打包的核心作用</strong></p><ol><li>资源合并与优化\</li></ol><p>打包工具（如 Webpack、Vite、Rollup）可以将多个 JavaScript 文件、CSS 文件进行合并，减少 HTTP 请求次数，提高页面加载速度。\<br>   例如：将多个 .js 文件打包成一个 main.js，减少请求次数。</p><ol><li>代码压缩\</li></ol><p>打包工具可以对 JavaScript 和 CSS 代码进行压缩，去除空格、注释、冗余代码，减小文件体积。\<br>   例如：使用 UglifyJS、Terser 等工具压缩 JavaScript。</p><ol><li>代码转换\</li></ol><p>打包工具可以将现代 JavaScript（ES6+）代码转换为兼容性更好的旧版本代码（如 ES5），确保在旧浏览器中也能运行。\<br>   例如：使用 Babel 转换 ES6+ 语法。</p><ol><li>模块化支持\</li></ol><p>打包工具支持模块化开发（如 CommonJS、ES Module），可以将代码按模块组织，提高可维护性。\<br>   例如：Vue、React 项目通常使用模块化结构。</p><ol><li>资源处理\</li></ol><p>打包工具可以处理各种资源文件，如图片、字体、SVG、JSON 等，将其转换为适合浏览器加载的格式。\<br>   例如：使用 url-loader 将小图片转为 base64，减少请求。</p><ol><li>环境区分\</li></ol><p>打包工具可以根据不同环境（开发、测试、生产）进行配置，如：\<br>   开发环境：开启 source map、热更新等。\<br>   生产环境：压缩代码、去除调试信息等。</p><ol><li>代码分割（Code Splitting）\</li></ol><p>打包工具支持将代码拆分成多个文件，按需加载，提升性能。\<br>   例如：使用 Webpack 的 splitChunks 或 Vue 的 lazy loading。</p>	工程化.md / 模块化与包管理 / 前端打包的作用是什么	baguwen 前端 八股 工程化 Webpack 构建 工程化 模块化与包管理
04700518dc06	工程化	<p><strong>什么是前端工程化</strong></p><p>前端工程化是指通过使用一系列工具、技术和最佳实践来提高前端开发的效率、可维护性和可扩展性。</p><p>它涉及对前端开发过程的系统化和规范化，以满足现代应用程序的需求。</p><p>以下是对前端工程化的几个关键方面的理解：</p><ol><li><strong>模块化</strong>\</li></ol><p>代码拆分：将应用程序拆分成独立的、可重用的模块，促进代码的清晰和可维护性。\<br>   组件化：使用组件化框架（如 React、Vue）来构建 UI，使得每个组件负责一个特定功能，易于管理和复用。</p><ol><li><strong>构建工具</strong>\</li></ol><p>自动化构建：使用构建工具（如 Webpack、Rollup、Vite）来自动化项目构建过程，包括代码压缩、图像优化、样式处理等。\<br>   热更新：通过热模块替换（HMR）实现快速开发体验，减少页面刷新时间。</p><ol><li><strong>包管理</strong>\</li></ol><p>依赖管理：使用包管理工具（如 npm、Yarn）管理项目依赖，便于引入和更新外部库。\<br>   版本控制：保持依赖的版本一致性，确保不同开发环境中使用相同的库版本。</p><ol><li><strong>测试</strong>\</li></ol><p>单元测试和集成测试：编写测试代码以确保应用程序的各个部分按预期工作，使用工具（如 Jest、Mocha）进行自动化测试。\<br>   端到端测试：模拟用户操作，测试整个应用的功能，使用工具（如 Cypress、Selenium）进行自动化测试。</p><ol><li>**代码规范\</li></ol><p>**Linting：使用 ESLint 等工具确保代码风格一致，减少潜在错误。\<br>   格式化：使用 Prettier 等工具自动格式化代码，提升可读性。</p><ol><li><strong>持续集成/持续部署（CI/CD）</strong>\</li></ol><p>自动化部署：通过 CI/CD 工具（如 GitHub Actions、Travis CI、CircleCI）实现代码的自动化构建、测试和部署，提高开发效率和代码质量。</p><ol><li><strong>性能优化</strong>\</li></ol><p>代码分割：通过懒加载和按需加载技术，优化应用的加载性能。\<br>   资源优化：压缩和合并资源文件，使用缓存策略减少网络请求，提高应用性能。</p><ol><li><strong>团队协作</strong>\</li></ol><p>规范和文档：制定编码规范和开发文档，确保团队成员能够高效协作。\<br>   版本控制系统：使用 Git 等版本控制系统管理代码变更，方便团队协作和回滚。</p>	工程化.md / 工程化实践 / 工程化	baguwen 前端 八股 工程化 Webpack 构建 工程化 工程化实践
1c7a822b913e	模块化	<p>JavaScript 模块化是将代码分解为独立的、可重用的模块，以便于管理和维护。</p><p>模块化的核心思想是将代码组织成较小的、具有特定功能的部分，提供清晰的接口和隔离的作用域。</p><p><strong>能说说模块化的好处吗?</strong></p><ul><li>避免命名冲突(减少命名空间污染)</li><li>更好的分离, 按需加载</li><li>更高复用性</li><li>高可维护性</li></ul><p><strong>模块化的产物</strong></p><p><em><strong>打包后的 JavaScript 文件</strong>：将多个 JavaScript 模块合并成一个或多个文件，通常是 <code>bundle.js</code><br></em><strong>CSS 文件</strong>：将多个 CSS 文件合并，或生成内联样式，优化加载性能。<br><em><strong>资源文件</strong>：包括图片、字体等，经过处理和优化后，可以在应用中使用。<br></em><strong>代码分割文件</strong>：根据需求生成的多个代码块，支持懒加载，以提高性能。<br>*<strong>HTML 文件</strong>：通过插件生成的 HTML 文件，自动引入打包后的资源。</p><p><strong>模块化打包方案知道啥，可以说说吗?</strong></p><ol><li><strong>Commonjs</strong></li></ol><p>CommonJS 是以在浏览器环境之外构建JS生态系统为目标而产生的项目，比如在服务器和桌面环境中。</p><p>采用同步加载模块的方式，也就是说只有加载完成，才能执行后面的操作。</p><p>CommonJS 模块就是对象；即在输入时是先加载整个模块，生成一个对象，然后再从这个对象上面读取方法，这种加载称为“运行时加载”。</p><p>使用 <code>require</code> 引用和加载模块，然后返回 <code>module.exports</code> 导出的内容。</p><p><strong>总结:Commonjs是用在服务器端的，同步的，如nodejs</strong></p><pre><code class="language-css">//模块输出&#10; module.exports={&#10;     printRandom:printRandom,&#10;     printIntRandom:printIntRandom&#10; }&#10;</code></pre><pre><code class="language-css"> //加载模块 math.js&#10; var math=require('math')&#10;</code></pre><ol><li><strong>AMD</strong></li></ol><p>AMD规范采用异步方式加载模块，模块的加载不影响它后面语句的运行。</p><p>所有依赖这个模块的语句，都定义在一个回调函数中，等到加载完成之后，这个回调函数才会运行。</p><p>它主要有两个接口：<strong>define</strong> 和 <strong>require</strong>。</p><p><code>define</code> 是模块开发者关注的方法，而 <code>require</code> 则是模块使用者关注的方法。</p><p>缺点：</p><ol><li>提高了开发成本</li><li>不符合通用的模块化思维方式</li></ol><pre><code class="language-css">define(id?, dependencies?, factory);&#10;//id ：可选参数，它指的是模块的名字。&#10;//dependencies：可选参数，定义中模块所依赖模块的数组。&#10;//factory：模块初始化要执行的函数或对象&#10;</code></pre><pre><code class="language-css">require([module], callback);&#10;//module：一个数组，里面的成员就是要加载的模块.&#10;//callback：模块加载成功之后的回调函数。&#10;</code></pre><ol><li><strong>UMD</strong></li></ol><p><code>UMD</code> 是 <code>AMD</code> 和 <code>CommonJS</code> 的一个糅合。</p><p><code>AMD</code> 是浏览器优先，异步加载；<code>CommonJS</code> 是服务器优先，同步加载。</p><p><strong>先判断是否支持 </strong><code>node</code><strong> 的模块，支持就使用 </strong><code>node</code><strong>；</strong></p><p><strong>再判断是否支持 </strong><code>AMD</code><strong>，支持则使用 </strong><code>AMD</code><strong> 的方式加载。这就是所谓的 </strong><code>UMD</code><strong>。</strong></p><pre><code class="language-jsx">(function (window, factory) {&#10;  if (typeof exports === "object") {&#10;    // CommonJS&#10;    module.exports = factory();&#10;  } else if (typeof define === "function" &amp;&amp; define.amd) {&#10;    // AMD&#10;    define(factory);&#10;  } else {&#10;    // 浏览器全局定义&#10;    window.eventUtil = factory();&#10;  }&#10;})(this, function () {&#10;  // do something&#10;});&#10;</code></pre><ol><li><strong>ES6 Module</strong></li></ol><p>ES6模块的设计思想，是尽量的静态化，使得编译时就能确定模块的依赖关系，以及输入和输出的变量。</p><p>所以说ES6是<strong>编译时加载</strong>，不同于 CommonJS 的运行时加载(实际加载的是一整个对象)，</p><p>ES6模块不是对象，而是通过export命令显式指定输出的代码，输入时也采用静态命令的形式。</p><p>模块功能主要由两个命令构成：export和import。</p><p>export命令用于规定模块的对外接口，import命令用于输入其他模块提供的功能。</p><pre><code class="language-css">export {ul};&#10;</code></pre><pre><code class="language-css">import {ul} from "../test/test_ul.js" ;&#10;</code></pre><p><strong>在 ESM 中 export 和 export default 导出方式的区别？</strong></p><p><strong>export</strong>用于导出一个或多个具名的变量、函数或类。例如：</p><pre><code class="language-css">// 导出一个函数&#10;export function sayHello() {&#10;  console.log('Hello!');&#10;}&#10;&#10;// 导出一个变量&#10;export const PI = 3.14159;&#10;</code></pre><p>在其他模块中，我们可以使用<strong>import</strong>语句导入这些具名的变量、函数或类：</p><pre><code class="language-css">// 导入一个函数&#10;import { sayHello } from './utils';&#10;&#10;// 导入一个变量&#10;import { PI } from './utils';&#10;</code></pre><p><strong>export default </strong>则用于导出一个默认的变量、函数或类。</p><p><strong>一个模块只能有一个默认导出，而且在导入时不需要使用大括号。例如：</strong></p><pre><code class="language-css">// 导出一个默认函数&#10;export default function() {&#10;  console.log('Hello!');&#10;}&#10;&#10;// 导出一个默认变量&#10;const PI = 3.14159;&#10;export default PI;&#10;</code></pre><p>在其他模块中，我们可以使用<strong>import</strong>语句导入默认导出：</p><pre><code class="language-css">// 导入一个默认函数&#10;import sayHello from './utils';&#10;&#10;// 导入一个默认变量&#10;import PI from './utils';&#10;</code></pre>	工程化.md / 工程化实践 / 模块化	baguwen 前端 八股 工程化 Webpack 构建 工程化 工程化实践
